hepatosplenomegaly	C0019214
mass	C0577559
Capillary refill	C0425716
edema	C0013604
nontender	C0520960
neurological examination	C0027853
The extra ocular movements	C0702182
The light reflex	C1719782
The motor examination	C0430740
pronator drift	C1504476
the strength	C0204059
finger-nose-finger test	C0278158
The heel-shin-test	C1288236
Sensory examination	C0200116
The Babinski &apos;s	C0034935
The cross extension reflex	C0278125
Complete blood count	C0009555
white blood cells	C0023508
hematocrit	C0018935
hemoglobin	C0587341
platelets	C0032181
Prothrombin time	C0033707
partial thromboplastin time	C0030605
Sodium	C0337443
potassium	C0202194
chloride	C0201952
bicarbonate	C0202059
BUN	C0005845
creatinine	C0201975
glucose	C0337438
amylase	C0201883
calcium	C0201925
phosphorus	C0202178
magnesium	C0373675
total protein	C0555903
albumin	C0201838
globulin	C0877347
uric acid	C0202239
alkaline phosphatase	C0201850
GOT	C0201899
LDH	C0202113
hemolyzed sample	C0475880
Chest x-ray	C0039985
pneumonia	C0032285
congestive heart failure	C0018802
Electrocardiogram	C1623258
A computerized tomography scan	C0040405
Head magnetic resonance imaging study	C0412674
magnetic resonance imaging angiogram	C0243032
decreased flow	C0232342
Transcranial Dopplers	C0206077
Holter electrocardiogram	C0430461
Electroencephalogram	C0013819
Visual field testing	C0042825
retinal lesion	C0423411
Echocardiogram	C0013516
pulmonary insufficiency	C0034088
tricuspid insufficiency	C0040961
mitral insufficiency	C0026266
aortic insufficiency	C0003504
clots	C0302148
the echocardiogram	C0013516
intravenous heparin	C0354566
embolic strokes	C0262469
transcranial Dopplers	C0206077
Holter electrocardiogram	C0430461
echocardiogram	C0013516
MB fraction	C0523584
the magnetic resonance imaging study	C0024485
This moving sense	C0456754
the stroke	C0038454
these symptoms	C0159028
any further studies	C0420266
a hypotensive episode	C0520541
the systolic blood pressure	C0871470
his medications	C0013216
blurred vision	C0344232
aspirin	C0004057
the physical examination	C0031809
Medications	C0013216
aspirin	C0004057
Glipizide	C0017642
his continuing hematuria	C0559750
RIGHT	C0205090
OCCIPITAL , CEREBRAL INFARCTION	C0455714
Right	C0205090
occipital , cerebral infarction	C0455714
carotid	C1293027
noninvasives	C0205303
left side	C0450414
acute	C1276802
blurry vision	C0344232
blurred vision	C0344232
same	C0445247
denies any drug allergies	C0262581
heart murmur	C0018808
significant	C0750502
blurred vision	C0344232
left upper quadrant	C0439735
minimal	C0547040
terminal nystagmus	C0271390
mild	C2945599
slow	C0439834
slightly	C0750482
left side	C0450414
conduction hearing	C0018777
weakness on the left side	C0457436
mild	C2945599
clumsy	C0233844
slightly	C0750482
bilaterally	C0238767
decreased vibratory sense	C1295585
distal	C0205108
lower extremities	C0230420
red blood cells	C0014772
white blood cells	C0023508
polys	C1271714
lymphs	C0200635
monos	C0200637
eos	C0200638
leads II	C0449213
leads III	C0449214
AVF	C0449215
Q-waves	C1287077
low-density area	C1265608
occipital	C0230005
right	C0205090
lower	C0441994
occipital lobe infarction	C0455714
subacute	C0205365
right lateral	C0450415
posterior communicating artery	C0149559
decreased flow	C0232342
Carotid	C1293027
noninvasives	C0205303
carotid disease	C0007273
minimal	C0547040
arrhythmias	C0003811
significant	C0750502
right eye	C0229089
wedge-shaped	C0332503
small	C0700321
visual field defect	C3887875
segmental	C0205122
left ventricular dysfunction	C1997351
Overall left ventricle systolic function moderately impaired	C3266752
ejection fraction	C0232174
estimated	C0750572
right	C0205090
occipital cerebral infarction	C0455714
carotid	C1293027
noninvasives	C0205303
electrocardiogram	C1623258
serial	C0205549
serial	C0205549
vestibular dysfunction	C2919598
mild	C2945599
regular	C0205272
cardiac medications	C0280076
medications	C0013216
regular	C0205272
neurological examination	C0027853
physical examination	C0031809
regular	C0205272
cardiac medications	C0280076
Head magnetic resonance imaging angiogram with gadolinium	C3839357
Head magnetic resonance imaging angiogram without gadolinium	C4305213
left	C0205091
creatinine kinase with MB fractions	C0428616
HYPERPARATHYROIDISM	C0020502
hyperparathyroidism	C0020502
mitral valve replacement	C0026268
hypertension	C0020538
atrial fibrillation	C0004238
hypertrophic obstructive cardiomyopathy	C0007194
osteoarthritis	C0029408
glaucoma	C0017601
non-insulin dependent diabetes mellitus	C0011860
laparoscopic cholecystectomy	C0162522
dilation and curettage	C0012358
cataract surgery	C2939459
Parathyroidectomy	C0079989
her hyperparathyroidism	C0020502
hypertrophic obstructive cardiomyopathy	C0007194
mitral valve replacement	C0026268
chronic atrial fibrillation	C0694539
hypertension	C0020538
parathyroidectomy	C0079989
replacement of her knees bilaterally	C2733087
preoperative evaluation	C1293091
a high calcium	C0020437
the surgery	C0543467
Further testing	C0420266
hyperparathyroidism	C0020502
mitral valve replacement	C0026268
a St. Jude &apos;s mechanical valve	C0182440
Coumadin	C0699129
hypertension	C0020538
hypertension	C0020538
atrial fibrillation	C0004238
cardioversion	C0013778
hypertrophic obstructive cardiomyopathy	C0007194
osteoarthritis	C0029408
bilateral total knee replacements	C2733087
glaucoma	C0017601
non insulin dependent diabetes mellitus	C0011860
shingles	C0019360
laparoscopic cholecystectomy	C0162522
dilation and curettage	C0012358
polyps	C0334108
cataract surgery	C2939459
Lopid	C0700003
K-Dur	C0032825
Lasix	C0699992
Coumadin	C0699129
Norvasc	C0162712
Digoxin	C0012265
Lopressor	C0700776
Glucotrol	C0701228
Timoptic	C0040235
Pilocarpine gel	C1247518
The review of systems	C0489633
dyspnea on exertion	C0231807
shortness of breath	C0013404
shortness of breath	C0013404
short of breath	C0013404
physical examination	C0031809
Her pulse	C0034107
blood pressure	C0005824
temperature	C0204688
respirations	C1443397
Cardiovascular exam	C0436125
irregularly irregular rhythm	C0425589
rectal examination	C0199900
white blood count	C0023508
hematocrit	C0018935
electrolytes	C0201992
glucose	C0337438
prothrombin time	C0033707
INR	C1254541
partial thromboplastin time	C0030605
The electrocardiogram	C1623258
atrial fibrillation	C0004238
slow ventricular response	C0428978
digitalis effect	C0428959
left ventricular hypertrophy	C0149721
cardiac history	C0559157
dyspnea on exertion	C0231807
increased calcium	C0020437
hyperparathyroidism	C0020502
parathyroidectomy	C0079989
parathyroidectomy	C0079989
an adenoma	C0001430
changes	C0443172
heparin	C0019134
Coumadin	C0699129
her heparin	C0019134
her Coumadin levels	C0202498
the prothrombin time	C0033707
INR	C1254541
muscular weakness	C0151786
An ionized calcium	C0201927
her ionized calcium	C0201927
calcium gluconate	C0006699
an INR	C1254541
a prothrombin time	C0033707
Her calcium	C0201925
albumin	C0201838
phosphate	C0523826
the ionized calcium	C0201927
Coumadin	C0699129
Lopid	C0700003
K-Dur	C0032825
Rocaltrol	C0592076
Lasix	C0699992
Norvasc	C0162712
Digoxin	C0012265
Lopressor	C0700776
Glucotrol	C0701228
her prothrombin time	C0033707
INR	C1254541
cheek basal cell carcinoma	C1304279
right	C0205090
left	C0205091
breast biopsy	C0405352
surgical	C0543467
evaluation	C1261322
PTH	C0202159
elevated	C0205250
neck	C0027530
masses	C1265602
hoarseness in her voice	C0019825
generalized	C0205246
some	C0205392
dysphagia	C0011168
some	C0205392
difficulties with swallowing	C0011168
right	C0205090
cheek basal cell carcinoma	C1304279
left	C0205091
breast biopsy	C0405352
No known drug allergies	C0262581
parathyroid diseases	C0030517
thyroid diseases	C0040128
irregular	C0205271
border	C0205284
revision	C0558347
cataract surgery	C2939459
systolic click	C0425643
enlarged	C0442800
markedly	C0522501
some	C0205392
tingling in her hands	C0239836
some	C0205392
tingling	C0030554
perioral region	C0230028
ionized calcium	C0201927
decreased	C0205216
fingers	C0016129
tingling	C0030554
phosphate levels	C0523826
calcium levels	C0201925
albumin levels	C0201838
pupils very sluggishly reactive	C1720707
BILIARY OBSTRUCTION	C0400979
RECTAL CARCINOMA	C0149978
PARTIAL COLECTOMY	C0149750
METASTATIC COLON CARCINOMA	C0346974
HYPERTENSION	C0020538
AORTIC STENOSIS	C0003507
PORCINE VALVE	C1283190
URINARY TRACT INFECTION	C0042029
CHOLANGITIS	C0008311
ANEMIA	C0002871
metastatic rectal cancer	C0346975
biliary obstruction	C0400979
biliary stents	C0183512
further evaluation	C0420266
endoscopic retrograde cholangiopancreatography	C0008310
dilated ducts	C1285253
interventional radiology	C0344093
his biliary tree	C0005423
a prolonged course	C0205191
Ancef	C0007546
Gentamicin	C3854019
antibiotic prophylaxis	C0282638
Cipro	C0701042
Vasotec	C0728763
colon carcinoma	C0699790
Temperature	C0204688
blood pressure	C0005824
heart rate	C0034107
respirations	C1443397
02 sat	C0523807
auscultation	C0004339
nontender	C0520960
edema	C0013604
exam	C0031809
White count	C0023508
hematocrit	C0018935
AST	C0201899
ALT	C0201836
LDH	C0202113
Total bilirubin	C0201913
direct bilirubin	C0201916
Alkaline phosphatase	C0201850
antibiotics	C0003232
belly pain	C0000737
nausea	C0027497
vomiting	C0042963
prophylaxis	C0199176
percutaneous	C0522523
drains	C0180499
difficult	C0332218
procedure	C0184661
lateral	C0205093
percutaneous	C0522523
drains	C0180499
right	C0205090
sternal border	C0458345
catheter	C0085590
midline	C0549183
drain	C0180499
intact	C0205266
drain	C0180499
Cipro	C0701042
p.o.	C2316867
stent	C0038257
home care	C0204977
drains	C0180499
systolic murmur	C0232257
problems	C0033213
II / VI murmur	C0232250
ATRIAL FIBRILLATION	C0004238
Atrial fibrillation	C0004238
multinodular goiter	C0342208
hypertension	C0020538
subtotal thyroidectomy	C0193790
Electrical cardioversion	C0542380
Propranolol	C0033497
Quinidine	C0034414
Procainamide	C0033216
Tenormin	C0592168
Norpace	C0701129
Corgard	C0591292
Flecainide	C0016229
intolerance	C0231199
coronary angiography	C0085532
an ejection fraction	C0232174
antiarrhythmic agents	C0003195
decreased exercise tolerance	C0424551
Coumadin	C0699129
DC electrical cardioversion	C0542380
Coumadin	C0699129
occasional palpitations	C0522052
hypertension	C0020538
multinodular goiter	C0342208
subtotal thyroidectomy	C0193790
Cardizem CD	C0700579
Monopril	C0728957
Digoxin	C0012265
Lasix	C0699992
Quinidine	C0034414
Procardia	C0700861
sulfa antibiotics	C0599503
examination	C0031809
blood pressure	C0005824
heart rate	C0034107
atrial fibrillation	C0004238
anxious	C0003467
neck vein distension	C1167958
carotid bruits	C0007280
The abdominal examination	C0562238
peripheral edema	C0085649
A 12-lead electrocardiogram	C0430456
atrial fibrillation	C0004238
A complete blood count	C0009555
electrolytes	C0201992
BUN	C0005845
creatinine	C0201975
INR	C1254541
An echocardiogram	C0013516
left ventricular hypertrophy	C0149721
an echocardiogram	C0013516
Propafenone	C0033429
electrical cardioversion	C0542380
Propafenone	C0033429
Amiodarone	C0002598
Amiodarone	C0002598
An electrocardiogram	C1623258
QT prolongation	C0151878
pulmonary function tests	C0024119
electrical cardioversion	C0542380
Amiodarone	C0002598
Coumadin	C0699129
Amiodarone	C0002598
frequent	C0332183
premature ventricular contractions	C0151636
mild	C2945599
shortness of breath	C0013404
admission	C0457453
medications	C0013216
non-sustained ventricular tachycardia	C2919575
infrequent	C0521114
runs	C1272706
short	C1806781
atrial fibrillation with a rapid ventricular rate	C1142306
T-wave abnormalities	C0438167
ST segment abnormalities	C0232326
diffuse	C0205219
septal hypertrophy	C0442887
asymmetric	C0332514
FEVER	C0015967
NEUTROPENIA	C0853697
CELLULITIS	C0007642
FEVER	C0015967
coronary artery disease	C1956346
CABG	C0010055
unwell	C0231218
his non-Q wave MI	C0542269
Statin	C0360714
arthritis	C0003864
joint pain	C0003862
myalgia	C0231528
fatigue	C0015672
a rheumatoid factor negative , rheumatoid arthritis	C0409652
Naprosyn	C0700017
prednisone	C0032952
sulfasalazine	C0036078
night sweats	C0028081
the prednisone	C0032952
myalgias	C0231528
sulfasalazine	C0036078
nausea	C0027497
vomiting	C0042963
decreased p.o. intake	C3714435
A guaiac positive stool	C0266813
The patient &apos;s prednisone	C0032952
a fever	C0015967
leukopenic	C0023530
a white blood cell count	C0023508
neutrophils	C0200633
a hematocrit	C0018935
platelets	C0032181
a MCV	C0863148
RDW	C0427460
IV fluids	C1289919
imipenem	C0020933
erythema	C0041834
cervical lymphadenopathy	C0235592
his swelling of his face	C0151602
The CT of the abdomen	C0412620
lymphadenopathy	C0497156
The CT of head and neck	C2315676
fasciitis	C0015645
abscesses	C0740690
shortness of breath	C0013404
chest pain	C0008031
orthopnea	C0085619
dysuria	C0013428
hematuria	C0018965
visual changes	C0547030
rashes	C0015230
blurry vision	C0344232
Coronary artery disease	C1956346
MI	C0027051
CABG	C0010055
arthritis	C0003864
tears	C0043246
hypertension	C0020538
hyperlipidemia	C0020473
Sulfasalazine	C0036078
prednisone	C0032952
Naprosyn	C0700017
Zestril	C0678140
Lopressor	C0700776
iron supplementation	C0721124
coronary artery disease	C1956346
MI	C0027051
cancer	C0006826
The patient &apos;s temperature	C0204688
heart rate	C0034107
blood pressure	C0005824
respiratory rate	C1443397
satting	C0523807
exudate	C0015388
hemorrhage	C0019080
a boil	C0242301
pus	C0034161
tenderness	C0234233
conjunctivae injected	C1761613
exudate	C0015388
pus	C0034161
Dentition very poor	C1268768
palpation	C0030247
wheezes	C0043144
tachycardia	C0039231
murmurs	C0018808
JVD	C1167958
Obese	C0028754
non-distended	C0577599
edema	C0013604
Babinski reflex	C0034935
a white cell count	C0023508
neutrophils	C0200633
bands	C0200634
lymphs	C0200635
monos	C0200637
hematocrit	C0018935
platelets	C0032181
ALT	C0201836
AST	C0201899
alk phos	C0201850
a total bili	C0201913
Total protein	C0555903
albumin	C0201838
globulin	C0877347
His electrolyte panel	C0201992
sodium	C0337443
sodium	C0337443
chloride	C0201952
bicarb	C0202059
BUN	C0005845
creatinine	C0201975
blood glucose	C0392201
Iron studies	C0337439
a ferritin	C0373607
an iron	C0337439
a TIBC	C1283048
EKG	C1623258
tachycardia	C0039231
Q-waves	C1287077
ST-T wave changes	C0232326
The patient &apos;s chest x-ray	C0039985
ceftazidime	C0007559
nafcillin	C0027324
Flagyl	C0699678
a soft tissue infection	C0149778
a bone marrow biopsy	C0005954
myeloid arrest	C0302173
neutropenia	C0853697
the sulfasalazine	C0036078
the patient &apos;s white blood cell count	C0023508
G-CSF	C0079459
the G-CSF	C0079459
the absolute neutrophil count	C0200633
The patient &apos;s antibiotics	C0003232
clindamycin	C0008947
the swelling	C0038999
tenderness	C0234233
erythema	C0041834
antibiotics	C0003232
arthritis	C0003864
rheumatoid factor negative , rheumatoid polyarthritis	C0409652
a bone marrow biopsy	C0005954
any procedures	C0184661
antibiotic coverage	C0282638
clindamycin	C0008947
positive blood cultures	C0740299
afebrile	C0277797
Topical Bactroban	C3222132
prednisone	C0032952
K-Dur	C0032825
OxyContin	C0722364
clindamycin	C0008947
lisinopril	C0065374
atenolol	C0004147
trazodone	C0040805
Prilosec	C0700777
clotrimazole 1% cream topical	C0975746
complications	C0009566
CABG	C0010055
review	C0699752
CABG	C0010055
first	C0205435
increasing	C0442808
weight loss	C1262477
fatigue	C0015672
increased	C0205217
abdominal pain	C0000737
diffuse	C0205219
sulfasalazine	C0036078
dose	C0178602
flare	C1444749
arthritis	C0003864
prednisone	C0032952
dose	C0178602
abdominal pain	C0000737
increasing	C0442808
face swelling	C0151602
neck swelling	C0578454
CT of head , neck	C2315676
CT abdomen	C0412620
right	C0205090
renal cyst	C3887499
degeneration	C0011164
bilateral	C0238767
rotator cuff	C0085515
erythema	C0041834
surrounding	C1282914
bilateral	C0238767
large	C0549177
neck swelling	C0578454
submandibular swelling	C0424822
very	C0442824
tender	C0234233
bibasilar	C0225704
rales	C0034642
Scattered	C0439742
diffuse	C0205219
mild	C2945599
tenderness	C0234233
Neutropenic	C0027947
precautions	C1300317
repeat	C0205341
head and neck CT	C2315676
parotitis	C0030583
right	C0205090
left	C0205091
submandibular lymphadenopathy	C1264056
necrosis	C0027540
some	C0205392
frank	C0205379
abscesses	C0740690
prednisone	C0032952
taper	C1827449
incision and drainage	C0152277
parotitis	C0030583
right	C0205090
necrosis	C0027540
left	C0205091
submandibular	C0934462
cervical lymph node	C0588054
imaging	C0011923
repeat	C0205341
AIDS	C0001175
Ceftazidime	C0007559
Aztrenam	C0004521
MAI	C1299471
fever	C0015967
chills	C0085593
blood cultures	C0200949
candida species	C0006836
MAI	C1299471
pseudomonas pneumonia	C0155860
fever	C0015967
chills	C0085593
pseudomonal pneumonia	C0155860
fever	C0015967
chills	C0085593
candida species	C0006836
blood drawing	C0005834
IV medications	C0812149
tenderness	C0234233
erythema	C0041834
warmth	C0235218
exudate	C0015388
Dapsone	C0010980
Ceftazidime	C0007559
Cipro	C0701042
Acyclovir	C0001367
Megastrol	C0025175
G-CSF	C0210630
his temperature	C0204688
blood pressure	C0005824
pulse	C0034107
respirations	C1443397
O2 saturation	C0523807
lymphadenopathy	C0497156
thyromegaly	C0018021
Cardiovascular exam	C0436125
murmurs	C0018808
nontender	C0520960
nondistended	C0577599
clubbing	C0149651
cyanosis	C0010520
edema	C0013604
Neurological exam	C0027853
BUN	C0005845
creatinine	C0201975
Sodium	C0337443
ALT	C0201836
AST	C0201899
LDH	C0202113
white count	C0023508
hematocrit	C0018935
platelet count	C0032181
The differential	C0162401
Urinalysis	C0042014
Sputum gram stain	C0427916
polys	C0027950
bacteria	C0004611
AFB stain	C1271628
Chest X-ray	C0039985
Infectious Disease	C0009450
Amphotericine	C0085795
positive blood cultures	C0740299
candida	C0006836
the Amphotericine	C0085795
his antibiotics	C0003232
pseudomonas pneumonia	C0155860
his G-CSF	C0210630
his white count	C0023508
MEDICATIONS	C0013216
G-CSF	C0210630
Acyclovir	C0001367
Erythromycin	C0014806
Dapsone	C0010980
Imodium	C0591635
Nystatin	C0028741
Serax	C0029997
Kay-Ceil	C0032825
his blood drawn	C0005834
a potassium	C0202194
magnesium	C0373675
Amphotericine	C0085795
magnesium replacement	C1268858
recurrent	C2945760
pseudomonas infections	C0033817
multiple	C0439064
AIDS	C0001175
illnesses	C0221423
IV	C2317349
Ceftazidime	C0007559
IV	C2317349
antibiotics	C0003232
Concurrent	C0205420
blood cultures	C0200949
baseline	C1290922
O2 saturation	C0523807
left arm	C0230347
graft	C0398232
rales	C0034642
bilateral basilar	C0225704
resolving	C1272748
left lower lobe	C1261077
lingular	C0225740
infiltrate	C0332448
right mid lung	C4281590
infiltrate	C0332448
passport	C1275732
left arm	C0230347
admission	C0457453
medications	C0013216
multiple	C0439064
blood transfusions	C0005841
hematocrit	C0018935
low	C0205251
lytes	C0201992
follow up	C0849584
potassium replacement	C0304475
polys	C1271714
bands	C0200634
lymphs	C0200635
monos	C0200637
chest X-ray	C0039985
passport	C1275732
site	C2945843
old	C0580836
fatigue	C0015672
decreased short term memory	C0701811
hot sensation	C0444519
weakness	C0151786
Head CT	C0202691
Bone scan	C0203668
CT of the abdomen	C0412620
chest X-Ray	C0039985
mammogram	C0024671
Decadron	C0740057
the tumor	C0027651
hypertension	C0020538
basal cell carcinoma of the nose	C1274258
cataracts	C0521707
a hysterectomy	C0020699
Hydrochlorothiazide	C0020261
Decadron	C0740057
auscultation	C0004339
Examination	C0031809
any murmurs	C0018808
Examination	C0031809
deficient	C0011155
motor examination	C0430740
sensory examination	C0200116
right foot drop	C4280872
the procedure	C0184661
any complications	C0009566
rehabilitation	C0034991
rehabilitation	C0034991
rehabilitation	C0034991
Decadron	C0740057
Colace	C0282139
Heparin	C0019134
Hydrochlorothiazide	C0020261
Dilantin	C0699512
Zantac	C0592278
Percocet	C0086787
the biopsy	C0005558
LEFT PARIETAL	C0228208
GLIOBLASTOMA MULTIFORME	C1621958
hands bilaterally	C0230377
tingling sensation	C0235050
right	C0205090
dragging leg	C0555097
left parietal region	C0228208
lesions	C0577305
dragging	C0231701
foot	C0016504
left parietal	C0228208
elective	C0439608
stereotactic biopsy	C0579037
No known drug allergies	C0262581
distress	C0231303
scar	C2004491
hysterectomy	C0020699
dorsi flexion	C0231770
plantar flexion	C0231784
slight	C2937276
weakness	C0151786
right	C0205090
right foot	C0230460
drag	C0231701
left parietal	C0228208
stereotactic guided brain biopsy	C0579037
deficit	C0521654
right sided	C0444532
glioblastoma multiforme	C1621958
grade IIi/III	C1827816
Ovarian cancer	C1140680
Hypertension	C0020538
asthma	C0004096
obesity	C0028754
heart murmur	C0018808
hemorrhoids	C0019112
whooping cough	C0043167
Total abdominal hysterectomy	C0404079
bilateral salpingooophorectomy	C0195495
omentectomy	C0198614
removal	C0015252
mass	C0577559
urinary frequency	C0042023
diarrhea	C0011991
gynecologic care	C0200044
urinary symptoms	C0278028
a pelvic ultrasound	C0203475
MRI	C0024485
Hypertension	C0020538
asthma	C0004096
hospitalizations	C3536597
obesity	C0028754
heart murmur	C0018808
hemorrhoids	C0019112
whooping cough	C0043167
Tonsillectomy	C0040423
removal	C0015252
a renal calculus	C0022650
cholecystectomy	C0008320
dyspareunia	C1384606
a mammogram	C0024671
Prinzide	C0722805
albuterol inhaler	C0354688
Demerol	C0935966
ulceration	C0041582
IM injection	C0021492
food allergies	C0016470
throat constriction	C0236071
colon cancer	C0007102
bowel preparation	C0455052
the surgery	C0543467
atotal abdominal hysterectomy	C0404079
bilateral salpingooophorectomy	C0195495
omentectomy	C0198614
removal	C0015252
mass	C0577559
the frozen section	C0200739
the surgery	C0543467
a hematocrit	C0018935
low urine output	C0028961
packed red blood cell	C2316467
Her urine output	C2919339
any complications	C0009566
the patient &apos;s urine culture	C0430404
Levofloxacin	C0282386
her Foley	C1970989
a port	C1275732
shortness of breath	C0013404
Achest x-ray	C0039985
pulmonary edema	C0034063
afebrile	C0277797
her vital signs	C0150404
urine output	C2919339
nausea	C0027497
Zofran	C0206046
a nasogastric tube	C0085678
bilious fluid	C0005388
nasogastric tube	C0085678
dyspnea	C0013404
atelectasis	C0004144
pneumonia	C0032285
Her levofloxacin	C0282386
a nasogastric	C0085678
Decadron	C0740057
her chemotherapy	C3665472
complication	C0009566
her JP drain	C1272738
Dilaudid	C0728755
pain	C0030193
Ativan	C0699194
anxiety	C0003467
Zofran	C0206046
nausea	C0027497
Compazine	C0701017
nausea	C0027497
Decadron	C0740057
chemotherapy	C3665472
Colace	C0282139
Albuterol inhalers	C0354688
wheezing	C0043144
her surgery	C0543467
removal	C0015252
her retention sutures	C0492746
lysis of adhesions	C0012826
lysis of adhesions	C0012826
lymph node dissection	C0024203
bilateral	C0238767
abdominal distention	C0000731
progressive	C0205329
abdominal pain	C0000737
crampy	C1446787
abdominal	C0000726
GERD	C0017168
extensive	C0205231
fluid	C1704353
mass	C0577559
clear	C2963144
large	C0549177
fluid filled abdomen	C0685931
relatively	C0205345
small	C0700321
mass	C0577559
elevated	C0205250
CA 125	C0201549
breast self examination	C0085105
regular	C0205272
shortness of breath	C0013404
some	C0205392
bilateral	C0238767
node dissection	C0024203
adenocarcinoma	C0001418
poorly differentiated	C0205617
carcinoma of the ovary	C0346161
serous	C0440743
E. coli	C0014834
moderate	C0205081
pleural effusion	C0032227
left	C0205091
pleural effusion	C0032227
right	C0205090
small	C0700321
consolidations	C0702116
left lower lobe	C1261077
emesis	C0042963
some	C0205392
relief	C0564405
repeat	C0205341
chest x-ray	C0039985
pleural effusion	C0032227
persistent	C0549178
clamping	C1444194
nasogastric tube	C0085678
high	C0205250
residuals	C1609982
Carboplatin	C0079083
Taxol	C0144576
chemo therapy	C3665472
chemotherapy	C3665472
next	C1272171
asthma	C0004096
symptoms	C0159028
GASTROINTESTINAL BLEED	C0017181
SEPSIS	C0243026
GASTROINTESTINAL BLEED	C0017181
HEPATIC ENCEPHALOPATHY	C0019151
END STAGE RENAL DISEASE	C0022661
DIALYSIS	C0011946
dark stools per rectum	C0025222
hematocrit drop	C0878707
short of breath	C0013404
dialysis	C0011946
His gastrointestinal bleeding issues	C0017181
an upper endoscopy	C0079304
gastric ulcerations	C0038358
an non-steroidal anti-inflammatory drugs gastropathy	C0267115
Prilosec	C0700777
The aspirin	C0004057
gastrointestinal bleeding	C0017181
hematocrit	C0018935
any metabolic abnormalities	C0025517
lactulose	C0022957
hepatic encephalopathy	C0019151
Vancomycin resistant enterococcus	C1265175
his white count	C0023508
a respiratory rate	C1443397
oxygen saturations	C0523807
his oxygen saturations	C0523807
Nasal trumpet suction	C0548067
Blood gases	C0005800
a pH	C0202165
a pCO2	C0428189
a sugar	C0337438
the sugar	C0337438
levofloxacin	C0282386
Flagyl	C0699678
Vancomycin	C0042313
These antibiotics	C0003232
an autopsy	C0004398
fluid overloaded	C0546817
fluid overload	C0546817
aspirin	C0004057
increasingly	C0442808
lethargic	C0023380
extensive	C0205231
positive blood culture	C0740299
lethargic	C0023380
acutely	C1276802
short of breath	C0013404
new	C0205314
anion gap	C0201889
Repeat	C0205341
blood gas	C0005800
Fingerstick	C0457575
glucose	C0337438
panel 7	C0438930
stat	C0205548
100%	C1305553
nonrebreather	C1960093
MYOCARDIAL INFARCTION	C0027051
myocardial infarction	C0027051
aortic insufficiency	C0003504
Parkinson 's Disease	C0030567
colon carcinoma	C0699790
congestive heart failure	C0018802
An exercise tolerance test	C0015260
imaging	C0011923
Right sided chest pain	C0563275
Parkinson 's Disease	C0030567
supraventricular tachycardia	C0039240
colon carcinoma	C0699790
right sided chest pain	C0563275
the pain	C0030193
myocardial infarction	C0027051
Parkinson 's Disease	C0030567
hypertension	C0020538
aorticsclerosis	C1331537
colon carcinoma	C0699790
Codeine	C0009214
Lasix	C0699992
Sinemet	C0074559
Cogentin	C0591275
Eldepryl	C0306054
Potassium chloride	C0032825
a stroke	C0038454
hypertension	C0020538
diabetes mellitus	C0011849
The vital signs	C0150404
a temperature	C0204688
heart rate	C0034107
blood pressure	C0005824
respiratory rate	C1443397
satting	C0523807
bruits	C0006318
nodes	C0024204
thyromegaly	C0018021
kyphotic	C0022821
costovertebral angle tenderness	C0235634
tenderness	C0234233
organomegaly	C4075263
clubbing	C0149651
claudication	C1456822
edema	C0013604
The patient 's SMA 7	C0438930
a BUN	C0005845
creatinine	C0201975
a glucose	C0337438
chemistries	C0005774
a creatine kinase	C0201973
measured methylene blue fraction	C0430443
The complete blood count	C0009555
a white count	C0023508
hematocrit	C0018935
platelet count	C0032181
congestive heart failure	C0018802
pneumonia	C0032285
formyocardial infarction	C0027051
enzymes	C0014440
a exercise stress test	C0015260
a heart rate	C0034107
arrhythmias	C0003811
chest pressure	C0438716
pain	C0030193
dyspnea	C0013404
nuclear medical imaging	C0034606
ischemia	C0022116
Lasix	C0699992
Sinemet	C0074559
Cogentin	C0591275
Eldepryl	C0306054
Potassium chloride	C0032825
Metoprolol	C0025859
sternum	C0038293
radiation to	C0332301
sublingual nitroglycerins	C3466369
some	C0205392
shortness of breath	C0013404
some	C0205392
lightheadedness	C0220870
pain	C0030193
right sided	C0444532
kyphosis	C0022821
severe	C0205082
aspirin	C0004057
nasal cannula	C0878881
Equivocal	C0332241
cogwheeling	C0151564
right	C0205090
anicteric	C0205180
sclera	C0036410
systolic ejection murmur	C0277910
well	C0205170
healed	C0205249
scar	C2004491
chest x-ray	C0039985
changes	C0443172
electrocardiogram	C1623258
medications	C0013216
current	C0521116
aspirin	C0004057
chest pain	C0008031
focal	C0205234
same	C0445247
crackles	C0034642
both bases	C0225704
visible	C0205379
tremor	C0040822
right hand	C0230370
right foot	C0230460
Tremors	C0040822
right hand	C0230370
right foot	C0230460
Portable x-ray	C0438653
1 out of 6 murmur	C0232249
hypertension	C0020538
poor dentition	C1268768
Suture	C0009068
leukemia	C0023418
hypertension	C0020538
poor dentition	C1268768
The vital signs	C0150404
temperature	C0204688
heart rate	C0034107
blood pressure	C0005824
respirations	C1443397
an entry wound	C1827285
powder burn	C0332696
the computerized tomography scan	C0040405
adenopathy	C0497156
auscultation	C0004339
The heart sounds	C0577816
murmur	C0018808
rub	C0232267
gallop	C0232200
nontender	C0520960
nondistended	C0577599
hepatosplenomegaly	C0019214
masses	C1265602
the bowel sounds	C0577154
clubbing	C0149651
cyanosis	C0010520
edema	C0013604
examination	C0031809
